Areas,Count,Month,Type,Year,Disease
ZONE:10,0,Feb,Deaths,2018,Anthrax
Amnat Charoen,0,Feb,Deaths,2018,Anthrax
Mukdahan,0,Feb,Deaths,2018,Anthrax
Si Sa Ket,0,Feb,Deaths,2018,Anthrax
Ubon Ratchathani,0,Feb,Deaths,2018,Anthrax
Yasothon,0,Feb,Deaths,2018,Anthrax
ZONE:11,0,Feb,Deaths,2018,Anthrax
Chumphon,0,Feb,Deaths,2018,Anthrax
Krabi,0,Feb,Deaths,2018,Anthrax
Nakhon Si Thammarat,0,Feb,Deaths,2018,Anthrax
Phangnga,0,Feb,Deaths,2018,Anthrax
Phuket,0,Feb,Deaths,2018,Anthrax
Ranong,0,Feb,Deaths,2018,Anthrax
Surat Thani,0,Feb,Deaths,2018,Anthrax
ZONE:12,0,Feb,Deaths,2018,Anthrax
Narathiwat,0,Feb,Deaths,2018,Anthrax
Pattani,0,Feb,Deaths,2018,Anthrax
Phatthalung,0,Feb,Deaths,2018,Anthrax
Satun,0,Feb,Deaths,2018,Anthrax
Songkhla,0,Feb,Deaths,2018,Anthrax
Trang,0,Feb,Deaths,2018,Anthrax
Yala,0,Feb,Deaths,2018,Anthrax
ZONE:13,0,Feb,Deaths,2018,Anthrax
Bangkok,0,Feb,Deaths,2018,Anthrax
Total,0,Mar,Cases,2018,Anthrax
ZONE:01,0,Mar,Cases,2018,Anthrax
Chiang Mai,0,Mar,Cases,2018,Anthrax
Chiang Rai,0,Mar,Cases,2018,Anthrax
Lampang,0,Mar,Cases,2018,Anthrax
Lamphun,0,Mar,Cases,2018,Anthrax
Mae Hong Son,0,Mar,Cases,2018,Anthrax
Nan,0,Mar,Cases,2018,Anthrax
Phayao,0,Mar,Cases,2018,Anthrax
Phrae,0,Mar,Cases,2018,Anthrax
ZONE:02,0,Mar,Cases,2018,Anthrax
Phetchabun,0,Mar,Cases,2018,Anthrax
Phitsanulok,0,Mar,Cases,2018,Anthrax
Sukhothai,0,Mar,Cases,2018,Anthrax
Tak,0,Mar,Cases,2018,Anthrax
Uttaradit,0,Mar,Cases,2018,Anthrax
ZONE:03,0,Mar,Cases,2018,Anthrax
Chai Nat,0,Mar,Cases,2018,Anthrax
Kamphaeng Phet,0,Mar,Cases,2018,Anthrax
Nakhon Sawan,0,Mar,Cases,2018,Anthrax
Phichit,0,Mar,Cases,2018,Anthrax
Uthai Thani,0,Mar,Cases,2018,Anthrax
ZONE:04,0,Mar,Cases,2018,Anthrax
Ang Thong,0,Mar,Cases,2018,Anthrax
Lop Buri,0,Mar,Cases,2018,Anthrax
Nakhon Nayok,0,Mar,Cases,2018,Anthrax
Nonthaburi,0,Mar,Cases,2018,Anthrax
P.Nakhon S.Ayutthaya,0,Mar,Cases,2018,Anthrax
Pathum Thani,0,Mar,Cases,2018,Anthrax
Saraburi,0,Mar,Cases,2018,Anthrax
Sing Buri,0,Mar,Cases,2018,Anthrax
ZONE:05,0,Mar,Cases,2018,Anthrax
Kanchanaburi,0,Mar,Cases,2018,Anthrax
Nakhon Pathom,0,Mar,Cases,2018,Anthrax
Phetchaburi,0,Mar,Cases,2018,Anthrax
Prachuap Khiri Khan,0,Mar,Cases,2018,Anthrax
Ratchaburi,0,Mar,Cases,2018,Anthrax
Samut Sakhon,0,Mar,Cases,2018,Anthrax
Samut Songkhram,0,Mar,Cases,2018,Anthrax
Suphan Buri,0,Mar,Cases,2018,Anthrax
ZONE:06,0,Mar,Cases,2018,Anthrax
Chachoengsao,0,Mar,Cases,2018,Anthrax
Chanthaburi,0,Mar,Cases,2018,Anthrax
Chon Buri,0,Mar,Cases,2018,Anthrax
Prachin Buri,0,Mar,Cases,2018,Anthrax
Rayong,0,Mar,Cases,2018,Anthrax
Sa Kaeo,0,Mar,Cases,2018,Anthrax
Samut Prakan,0,Mar,Cases,2018,Anthrax
Trat,0,Mar,Cases,2018,Anthrax
ZONE:07,0,Mar,Cases,2018,Anthrax
Kalasin,0,Mar,Cases,2018,Anthrax
Khon Kaen,0,Mar,Cases,2018,Anthrax
Maha Sarakham,0,Mar,Cases,2018,Anthrax
Roi Et,0,Mar,Cases,2018,Anthrax
ZONE:08,0,Mar,Cases,2018,Anthrax
Bungkan,0,Mar,Cases,2018,Anthrax
Loei,0,Mar,Cases,2018,Anthrax
Nakhon Phanom,0,Mar,Cases,2018,Anthrax
Nong Bua Lam Phu,0,Mar,Cases,2018,Anthrax
Nong Khai,0,Mar,Cases,2018,Anthrax
Sakon Nakhon,0,Mar,Cases,2018,Anthrax
Udon Thani,0,Mar,Cases,2018,Anthrax
ZONE:09,0,Mar,Cases,2018,Anthrax
Buri Ram,0,Mar,Cases,2018,Anthrax
Chaiyaphum,0,Mar,Cases,2018,Anthrax
Nakhon Ratchasima,0,Mar,Cases,2018,Anthrax
Surin,0,Mar,Cases,2018,Anthrax
ZONE:10,0,Mar,Cases,2018,Anthrax
Amnat Charoen,0,Mar,Cases,2018,Anthrax
Mukdahan,0,Mar,Cases,2018,Anthrax
Si Sa Ket,0,Mar,Cases,2018,Anthrax
Ubon Ratchathani,0,Mar,Cases,2018,Anthrax
Yasothon,0,Mar,Cases,2018,Anthrax
ZONE:11,0,Mar,Cases,2018,Anthrax
Chumphon,0,Mar,Cases,2018,Anthrax
Krabi,0,Mar,Cases,2018,Anthrax
Nakhon Si Thammarat,0,Mar,Cases,2018,Anthrax
Phangnga,0,Mar,Cases,2018,Anthrax
Phuket,0,Mar,Cases,2018,Anthrax
Ranong,0,Mar,Cases,2018,Anthrax
Surat Thani,0,Mar,Cases,2018,Anthrax
ZONE:12,0,Mar,Cases,2018,Anthrax
Narathiwat,0,Mar,Cases,2018,Anthrax
Pattani,0,Mar,Cases,2018,Anthrax
Phatthalung,0,Mar,Cases,2018,Anthrax
Satun,0,Mar,Cases,2018,Anthrax
Songkhla,0,Mar,Cases,2018,Anthrax
Trang,0,Mar,Cases,2018,Anthrax
Yala,0,Mar,Cases,2018,Anthrax
ZONE:13,0,Mar,Cases,2018,Anthrax
Bangkok,0,Mar,Cases,2018,Anthrax
Total,0,Mar,Deaths,2018,Anthrax
ZONE:01,0,Mar,Deaths,2018,Anthrax
Chiang Mai,0,Mar,Deaths,2018,Anthrax
Chiang Rai,0,Mar,Deaths,2018,Anthrax
Lampang,0,Mar,Deaths,2018,Anthrax
Lamphun,0,Mar,Deaths,2018,Anthrax
Mae Hong Son,0,Mar,Deaths,2018,Anthrax
Nan,0,Mar,Deaths,2018,Anthrax
Phayao,0,Mar,Deaths,2018,Anthrax
Phrae,0,Mar,Deaths,2018,Anthrax
ZONE:02,0,Mar,Deaths,2018,Anthrax
Phetchabun,0,Mar,Deaths,2018,Anthrax
Phitsanulok,0,Mar,Deaths,2018,Anthrax
Sukhothai,0,Mar,Deaths,2018,Anthrax
Tak,0,Mar,Deaths,2018,Anthrax
Uttaradit,0,Mar,Deaths,2018,Anthrax
ZONE:03,0,Mar,Deaths,2018,Anthrax
Chai Nat,0,Mar,Deaths,2018,Anthrax
Kamphaeng Phet,0,Mar,Deaths,2018,Anthrax
Nakhon Sawan,0,Mar,Deaths,2018,Anthrax
Phichit,0,Mar,Deaths,2018,Anthrax
Uthai Thani,0,Mar,Deaths,2018,Anthrax
ZONE:04,0,Mar,Deaths,2018,Anthrax
Ang Thong,0,Mar,Deaths,2018,Anthrax
Lop Buri,0,Mar,Deaths,2018,Anthrax
Nakhon Nayok,0,Mar,Deaths,2018,Anthrax
Nonthaburi,0,Mar,Deaths,2018,Anthrax
P.Nakhon S.Ayutthaya,0,Mar,Deaths,2018,Anthrax
Pathum Thani,0,Mar,Deaths,2018,Anthrax
Saraburi,0,Mar,Deaths,2018,Anthrax
Sing Buri,0,Mar,Deaths,2018,Anthrax
ZONE:05,0,Mar,Deaths,2018,Anthrax
Kanchanaburi,0,Mar,Deaths,2018,Anthrax
Nakhon Pathom,0,Mar,Deaths,2018,Anthrax
Phetchaburi,0,Mar,Deaths,2018,Anthrax
Prachuap Khiri Khan,0,Mar,Deaths,2018,Anthrax
Ratchaburi,0,Mar,Deaths,2018,Anthrax
Samut Sakhon,0,Mar,Deaths,2018,Anthrax
Samut Songkhram,0,Mar,Deaths,2018,Anthrax
Suphan Buri,0,Mar,Deaths,2018,Anthrax
ZONE:06,0,Mar,Deaths,2018,Anthrax
Chachoengsao,0,Mar,Deaths,2018,Anthrax
Chanthaburi,0,Mar,Deaths,2018,Anthrax
Chon Buri,0,Mar,Deaths,2018,Anthrax
Prachin Buri,0,Mar,Deaths,2018,Anthrax
Rayong,0,Mar,Deaths,2018,Anthrax
Sa Kaeo,0,Mar,Deaths,2018,Anthrax
Samut Prakan,0,Mar,Deaths,2018,Anthrax
Trat,0,Mar,Deaths,2018,Anthrax
ZONE:07,0,Mar,Deaths,2018,Anthrax
Kalasin,0,Mar,Deaths,2018,Anthrax
Khon Kaen,0,Mar,Deaths,2018,Anthrax
Maha Sarakham,0,Mar,Deaths,2018,Anthrax
Roi Et,0,Mar,Deaths,2018,Anthrax
ZONE:08,0,Mar,Deaths,2018,Anthrax
Bungkan,0,Mar,Deaths,2018,Anthrax
Loei,0,Mar,Deaths,2018,Anthrax
Nakhon Phanom,0,Mar,Deaths,2018,Anthrax
Nong Bua Lam Phu,0,Mar,Deaths,2018,Anthrax
Nong Khai,0,Mar,Deaths,2018,Anthrax
Sakon Nakhon,0,Mar,Deaths,2018,Anthrax
Udon Thani,0,Mar,Deaths,2018,Anthrax
ZONE:09,0,Mar,Deaths,2018,Anthrax
Buri Ram,0,Mar,Deaths,2018,Anthrax
Chaiyaphum,0,Mar,Deaths,2018,Anthrax
Nakhon Ratchasima,0,Mar,Deaths,2018,Anthrax
Surin,0,Mar,Deaths,2018,Anthrax
ZONE:10,0,Mar,Deaths,2018,Anthrax
Amnat Charoen,0,Mar,Deaths,2018,Anthrax
Mukdahan,0,Mar,Deaths,2018,Anthrax
Si Sa Ket,0,Mar,Deaths,2018,Anthrax
Ubon Ratchathani,0,Mar,Deaths,2018,Anthrax
Yasothon,0,Mar,Deaths,2018,Anthrax
ZONE:11,0,Mar,Deaths,2018,Anthrax
Chumphon,0,Mar,Deaths,2018,Anthrax
Krabi,0,Mar,Deaths,2018,Anthrax
Nakhon Si Thammarat,0,Mar,Deaths,2018,Anthrax
Phangnga,0,Mar,Deaths,2018,Anthrax
Phuket,0,Mar,Deaths,2018,Anthrax
Ranong,0,Mar,Deaths,2018,Anthrax
Surat Thani,0,Mar,Deaths,2018,Anthrax
ZONE:12,0,Mar,Deaths,2018,Anthrax
Narathiwat,0,Mar,Deaths,2018,Anthrax
Pattani,0,Mar,Deaths,2018,Anthrax
Phatthalung,0,Mar,Deaths,2018,Anthrax
Satun,0,Mar,Deaths,2018,Anthrax
Songkhla,0,Mar,Deaths,2018,Anthrax
Trang,0,Mar,Deaths,2018,Anthrax
Yala,0,Mar,Deaths,2018,Anthrax
ZONE:13,0,Mar,Deaths,2018,Anthrax
Bangkok,0,Mar,Deaths,2018,Anthrax
Total,0,Apr,Cases,2018,Anthrax
ZONE:01,0,Apr,Cases,2018,Anthrax
Chiang Mai,0,Apr,Cases,2018,Anthrax
Chiang Rai,0,Apr,Cases,2018,Anthrax
Lampang,0,Apr,Cases,2018,Anthrax
Lamphun,0,Apr,Cases,2018,Anthrax
Mae Hong Son,0,Apr,Cases,2018,Anthrax
Nan,0,Apr,Cases,2018,Anthrax
Phayao,0,Apr,Cases,2018,Anthrax
Phrae,0,Apr,Cases,2018,Anthrax
ZONE:02,0,Apr,Cases,2018,Anthrax
Phetchabun,0,Apr,Cases,2018,Anthrax
Phitsanulok,0,Apr,Cases,2018,Anthrax
Sukhothai,0,Apr,Cases,2018,Anthrax
Tak,0,Apr,Cases,2018,Anthrax
Uttaradit,0,Apr,Cases,2018,Anthrax
ZONE:03,0,Apr,Cases,2018,Anthrax
Chai Nat,0,Apr,Cases,2018,Anthrax
Kamphaeng Phet,0,Apr,Cases,2018,Anthrax
Nakhon Sawan,0,Apr,Cases,2018,Anthrax
Phichit,0,Apr,Cases,2018,Anthrax
Uthai Thani,0,Apr,Cases,2018,Anthrax
ZONE:04,0,Apr,Cases,2018,Anthrax
Ang Thong,0,Apr,Cases,2018,Anthrax
Lop Buri,0,Apr,Cases,2018,Anthrax
Nakhon Nayok,0,Apr,Cases,2018,Anthrax
Nonthaburi,0,Apr,Cases,2018,Anthrax
P.Nakhon S.Ayutthaya,0,Apr,Cases,2018,Anthrax
Pathum Thani,0,Apr,Cases,2018,Anthrax
Saraburi,0,Apr,Cases,2018,Anthrax
Sing Buri,0,Apr,Cases,2018,Anthrax
ZONE:05,0,Apr,Cases,2018,Anthrax
Kanchanaburi,0,Apr,Cases,2018,Anthrax
Nakhon Pathom,0,Apr,Cases,2018,Anthrax
Phetchaburi,0,Apr,Cases,2018,Anthrax
Prachuap Khiri Khan,0,Apr,Cases,2018,Anthrax
Ratchaburi,0,Apr,Cases,2018,Anthrax
Samut Sakhon,0,Apr,Cases,2018,Anthrax
Samut Songkhram,0,Apr,Cases,2018,Anthrax
Suphan Buri,0,Apr,Cases,2018,Anthrax
ZONE:06,0,Apr,Cases,2018,Anthrax
Chachoengsao,0,Apr,Cases,2018,Anthrax
Chanthaburi,0,Apr,Cases,2018,Anthrax
Chon Buri,0,Apr,Cases,2018,Anthrax
Prachin Buri,0,Apr,Cases,2018,Anthrax
Rayong,0,Apr,Cases,2018,Anthrax
Sa Kaeo,0,Apr,Cases,2018,Anthrax
Samut Prakan,0,Apr,Cases,2018,Anthrax
Trat,0,Apr,Cases,2018,Anthrax
ZONE:07,0,Apr,Cases,2018,Anthrax
Kalasin,0,Apr,Cases,2018,Anthrax
Khon Kaen,0,Apr,Cases,2018,Anthrax
Maha Sarakham,0,Apr,Cases,2018,Anthrax
Roi Et,0,Apr,Cases,2018,Anthrax
ZONE:08,0,Apr,Cases,2018,Anthrax
Bungkan,0,Apr,Cases,2018,Anthrax
Loei,0,Apr,Cases,2018,Anthrax
Nakhon Phanom,0,Apr,Cases,2018,Anthrax
Nong Bua Lam Phu,0,Apr,Cases,2018,Anthrax
Nong Khai,0,Apr,Cases,2018,Anthrax
Sakon Nakhon,0,Apr,Cases,2018,Anthrax
Udon Thani,0,Apr,Cases,2018,Anthrax
ZONE:09,0,Apr,Cases,2018,Anthrax
Buri Ram,0,Apr,Cases,2018,Anthrax
Chaiyaphum,0,Apr,Cases,2018,Anthrax
Nakhon Ratchasima,0,Apr,Cases,2018,Anthrax
Surin,0,Apr,Cases,2018,Anthrax
ZONE:10,0,Apr,Cases,2018,Anthrax
Amnat Charoen,0,Apr,Cases,2018,Anthrax
Mukdahan,0,Apr,Cases,2018,Anthrax
Si Sa Ket,0,Apr,Cases,2018,Anthrax
Ubon Ratchathani,0,Apr,Cases,2018,Anthrax
Yasothon,0,Apr,Cases,2018,Anthrax
ZONE:11,0,Apr,Cases,2018,Anthrax
Chumphon,0,Apr,Cases,2018,Anthrax
Krabi,0,Apr,Cases,2018,Anthrax
Nakhon Si Thammarat,0,Apr,Cases,2018,Anthrax
Phangnga,0,Apr,Cases,2018,Anthrax
Phuket,0,Apr,Cases,2018,Anthrax
Ranong,0,Apr,Cases,2018,Anthrax
Surat Thani,0,Apr,Cases,2018,Anthrax
ZONE:12,0,Apr,Cases,2018,Anthrax
Narathiwat,0,Apr,Cases,2018,Anthrax
Pattani,0,Apr,Cases,2018,Anthrax
Phatthalung,0,Apr,Cases,2018,Anthrax
Satun,0,Apr,Cases,2018,Anthrax
Songkhla,0,Apr,Cases,2018,Anthrax
Trang,0,Apr,Cases,2018,Anthrax
Yala,0,Apr,Cases,2018,Anthrax
ZONE:13,0,Apr,Cases,2018,Anthrax
Bangkok,0,Apr,Cases,2018,Anthrax
Total,0,Apr,Deaths,2018,Anthrax
ZONE:01,0,Apr,Deaths,2018,Anthrax
Chiang Mai,0,Apr,Deaths,2018,Anthrax
Chiang Rai,0,Apr,Deaths,2018,Anthrax
Lampang,0,Apr,Deaths,2018,Anthrax
Lamphun,0,Apr,Deaths,2018,Anthrax
Mae Hong Son,0,Apr,Deaths,2018,Anthrax
Nan,0,Apr,Deaths,2018,Anthrax
Phayao,0,Apr,Deaths,2018,Anthrax
Phrae,0,Apr,Deaths,2018,Anthrax
ZONE:02,0,Apr,Deaths,2018,Anthrax
Phetchabun,0,Apr,Deaths,2018,Anthrax
Phitsanulok,0,Apr,Deaths,2018,Anthrax
Sukhothai,0,Apr,Deaths,2018,Anthrax
Tak,0,Apr,Deaths,2018,Anthrax
Uttaradit,0,Apr,Deaths,2018,Anthrax
ZONE:03,0,Apr,Deaths,2018,Anthrax
Chai Nat,0,Apr,Deaths,2018,Anthrax
Kamphaeng Phet,0,Apr,Deaths,2018,Anthrax
Nakhon Sawan,0,Apr,Deaths,2018,Anthrax
Phichit,0,Apr,Deaths,2018,Anthrax
Uthai Thani,0,Apr,Deaths,2018,Anthrax
ZONE:04,0,Apr,Deaths,2018,Anthrax
Ang Thong,0,Apr,Deaths,2018,Anthrax
Lop Buri,0,Apr,Deaths,2018,Anthrax
Nakhon Nayok,0,Apr,Deaths,2018,Anthrax
Nonthaburi,0,Apr,Deaths,2018,Anthrax
P.Nakhon S.Ayutthaya,0,Apr,Deaths,2018,Anthrax
Pathum Thani,0,Apr,Deaths,2018,Anthrax
Saraburi,0,Apr,Deaths,2018,Anthrax
Sing Buri,0,Apr,Deaths,2018,Anthrax
ZONE:05,0,Apr,Deaths,2018,Anthrax
Kanchanaburi,0,Apr,Deaths,2018,Anthrax
Nakhon Pathom,0,Apr,Deaths,2018,Anthrax
Phetchaburi,0,Apr,Deaths,2018,Anthrax
Prachuap Khiri Khan,0,Apr,Deaths,2018,Anthrax
Ratchaburi,0,Apr,Deaths,2018,Anthrax
Samut Sakhon,0,Apr,Deaths,2018,Anthrax
Samut Songkhram,0,Apr,Deaths,2018,Anthrax
Suphan Buri,0,Apr,Deaths,2018,Anthrax
ZONE:06,0,Apr,Deaths,2018,Anthrax
Chachoengsao,0,Apr,Deaths,2018,Anthrax
Chanthaburi,0,Apr,Deaths,2018,Anthrax
Chon Buri,0,Apr,Deaths,2018,Anthrax
Prachin Buri,0,Apr,Deaths,2018,Anthrax
Rayong,0,Apr,Deaths,2018,Anthrax
Sa Kaeo,0,Apr,Deaths,2018,Anthrax
Samut Prakan,0,Apr,Deaths,2018,Anthrax
Trat,0,Apr,Deaths,2018,Anthrax
ZONE:07,0,Apr,Deaths,2018,Anthrax
Kalasin,0,Apr,Deaths,2018,Anthrax
Khon Kaen,0,Apr,Deaths,2018,Anthrax
Maha Sarakham,0,Apr,Deaths,2018,Anthrax
Roi Et,0,Apr,Deaths,2018,Anthrax
ZONE:08,0,Apr,Deaths,2018,Anthrax
Bungkan,0,Apr,Deaths,2018,Anthrax
Loei,0,Apr,Deaths,2018,Anthrax
Nakhon Phanom,0,Apr,Deaths,2018,Anthrax
Nong Bua Lam Phu,0,Apr,Deaths,2018,Anthrax
Nong Khai,0,Apr,Deaths,2018,Anthrax
Sakon Nakhon,0,Apr,Deaths,2018,Anthrax
Udon Thani,0,Apr,Deaths,2018,Anthrax
ZONE:09,0,Apr,Deaths,2018,Anthrax
Buri Ram,0,Apr,Deaths,2018,Anthrax
Chaiyaphum,0,Apr,Deaths,2018,Anthrax
Nakhon Ratchasima,0,Apr,Deaths,2018,Anthrax
Surin,0,Apr,Deaths,2018,Anthrax
ZONE:10,0,Apr,Deaths,2018,Anthrax
Amnat Charoen,0,Apr,Deaths,2018,Anthrax
Mukdahan,0,Apr,Deaths,2018,Anthrax
Si Sa Ket,0,Apr,Deaths,2018,Anthrax
Ubon Ratchathani,0,Apr,Deaths,2018,Anthrax
Yasothon,0,Apr,Deaths,2018,Anthrax
ZONE:11,0,Apr,Deaths,2018,Anthrax
Chumphon,0,Apr,Deaths,2018,Anthrax
Krabi,0,Apr,Deaths,2018,Anthrax
Nakhon Si Thammarat,0,Apr,Deaths,2018,Anthrax
Phangnga,0,Apr,Deaths,2018,Anthrax
Phuket,0,Apr,Deaths,2018,Anthrax
Ranong,0,Apr,Deaths,2018,Anthrax
Surat Thani,0,Apr,Deaths,2018,Anthrax
ZONE:12,0,Apr,Deaths,2018,Anthrax
Narathiwat,0,Apr,Deaths,2018,Anthrax
Pattani,0,Apr,Deaths,2018,Anthrax
Phatthalung,0,Apr,Deaths,2018,Anthrax
Satun,0,Apr,Deaths,2018,Anthrax
Songkhla,0,Apr,Deaths,2018,Anthrax
Trang,0,Apr,Deaths,2018,Anthrax
Yala,0,Apr,Deaths,2018,Anthrax
ZONE:13,0,Apr,Deaths,2018,Anthrax
Bangkok,0,Apr,Deaths,2018,Anthrax
Total,0,May,Cases,2018,Anthrax
ZONE:01,0,May,Cases,2018,Anthrax
Chiang Mai,0,May,Cases,2018,Anthrax
Chiang Rai,0,May,Cases,2018,Anthrax
Lampang,0,May,Cases,2018,Anthrax
Lamphun,0,May,Cases,2018,Anthrax
Mae Hong Son,0,May,Cases,2018,Anthrax
Nan,0,May,Cases,2018,Anthrax
Phayao,0,May,Cases,2018,Anthrax
Phrae,0,May,Cases,2018,Anthrax
ZONE:02,0,May,Cases,2018,Anthrax
Phetchabun,0,May,Cases,2018,Anthrax
Phitsanulok,0,May,Cases,2018,Anthrax
Sukhothai,0,May,Cases,2018,Anthrax
Tak,0,May,Cases,2018,Anthrax
Uttaradit,0,May,Cases,2018,Anthrax
ZONE:03,0,May,Cases,2018,Anthrax
Chai Nat,0,May,Cases,2018,Anthrax
Kamphaeng Phet,0,May,Cases,2018,Anthrax
Nakhon Sawan,0,May,Cases,2018,Anthrax
Phichit,0,May,Cases,2018,Anthrax
Uthai Thani,0,May,Cases,2018,Anthrax
ZONE:04,0,May,Cases,2018,Anthrax
Ang Thong,0,May,Cases,2018,Anthrax
Lop Buri,0,May,Cases,2018,Anthrax
Nakhon Nayok,0,May,Cases,2018,Anthrax
Nonthaburi,0,May,Cases,2018,Anthrax
P.Nakhon S.Ayutthaya,0,May,Cases,2018,Anthrax
Pathum Thani,0,May,Cases,2018,Anthrax
Saraburi,0,May,Cases,2018,Anthrax
Sing Buri,0,May,Cases,2018,Anthrax
ZONE:05,0,May,Cases,2018,Anthrax
Kanchanaburi,0,May,Cases,2018,Anthrax
Nakhon Pathom,0,May,Cases,2018,Anthrax
Phetchaburi,0,May,Cases,2018,Anthrax
Prachuap Khiri Khan,0,May,Cases,2018,Anthrax
Ratchaburi,0,May,Cases,2018,Anthrax
Samut Sakhon,0,May,Cases,2018,Anthrax
Samut Songkhram,0,May,Cases,2018,Anthrax
Suphan Buri,0,May,Cases,2018,Anthrax
ZONE:06,0,May,Cases,2018,Anthrax
Chachoengsao,0,May,Cases,2018,Anthrax
Chanthaburi,0,May,Cases,2018,Anthrax
Chon Buri,0,May,Cases,2018,Anthrax
Prachin Buri,0,May,Cases,2018,Anthrax
Rayong,0,May,Cases,2018,Anthrax
Sa Kaeo,0,May,Cases,2018,Anthrax
Samut Prakan,0,May,Cases,2018,Anthrax
Trat,0,May,Cases,2018,Anthrax
ZONE:07,0,May,Cases,2018,Anthrax
Kalasin,0,May,Cases,2018,Anthrax
Khon Kaen,0,May,Cases,2018,Anthrax
Maha Sarakham,0,May,Cases,2018,Anthrax
Roi Et,0,May,Cases,2018,Anthrax
ZONE:08,0,May,Cases,2018,Anthrax
Bungkan,0,May,Cases,2018,Anthrax
Loei,0,May,Cases,2018,Anthrax
Nakhon Phanom,0,May,Cases,2018,Anthrax
Nong Bua Lam Phu,0,May,Cases,2018,Anthrax
Nong Khai,0,May,Cases,2018,Anthrax
Sakon Nakhon,0,May,Cases,2018,Anthrax
Udon Thani,0,May,Cases,2018,Anthrax
ZONE:09,0,May,Cases,2018,Anthrax
Buri Ram,0,May,Cases,2018,Anthrax
Chaiyaphum,0,May,Cases,2018,Anthrax
Nakhon Ratchasima,0,May,Cases,2018,Anthrax
Surin,0,May,Cases,2018,Anthrax
ZONE:10,0,May,Cases,2018,Anthrax
Amnat Charoen,0,May,Cases,2018,Anthrax
Mukdahan,0,May,Cases,2018,Anthrax
Si Sa Ket,0,May,Cases,2018,Anthrax
Ubon Ratchathani,0,May,Cases,2018,Anthrax
Yasothon,0,May,Cases,2018,Anthrax
ZONE:11,0,May,Cases,2018,Anthrax
Chumphon,0,May,Cases,2018,Anthrax
Krabi,0,May,Cases,2018,Anthrax
Nakhon Si Thammarat,0,May,Cases,2018,Anthrax
Phangnga,0,May,Cases,2018,Anthrax
Phuket,0,May,Cases,2018,Anthrax
Ranong,0,May,Cases,2018,Anthrax
Surat Thani,0,May,Cases,2018,Anthrax
ZONE:12,0,May,Cases,2018,Anthrax
Narathiwat,0,May,Cases,2018,Anthrax
Pattani,0,May,Cases,2018,Anthrax
Phatthalung,0,May,Cases,2018,Anthrax
Satun,0,May,Cases,2018,Anthrax
Songkhla,0,May,Cases,2018,Anthrax
Trang,0,May,Cases,2018,Anthrax
Yala,0,May,Cases,2018,Anthrax
ZONE:13,0,May,Cases,2018,Anthrax
Bangkok,0,May,Cases,2018,Anthrax
Total,0,May,Deaths,2018,Anthrax
ZONE:01,0,May,Deaths,2018,Anthrax
Chiang Mai,0,May,Deaths,2018,Anthrax
Chiang Rai,0,May,Deaths,2018,Anthrax
Lampang,0,May,Deaths,2018,Anthrax
Lamphun,0,May,Deaths,2018,Anthrax
Mae Hong Son,0,May,Deaths,2018,Anthrax
Nan,0,May,Deaths,2018,Anthrax
Phayao,0,May,Deaths,2018,Anthrax
Phrae,0,May,Deaths,2018,Anthrax
ZONE:02,0,May,Deaths,2018,Anthrax
Phetchabun,0,May,Deaths,2018,Anthrax
Phitsanulok,0,May,Deaths,2018,Anthrax
Sukhothai,0,May,Deaths,2018,Anthrax
Tak,0,May,Deaths,2018,Anthrax
Uttaradit,0,May,Deaths,2018,Anthrax
ZONE:03,0,May,Deaths,2018,Anthrax
Chai Nat,0,May,Deaths,2018,Anthrax
Kamphaeng Phet,0,May,Deaths,2018,Anthrax
Nakhon Sawan,0,May,Deaths,2018,Anthrax
Phichit,0,May,Deaths,2018,Anthrax
Uthai Thani,0,May,Deaths,2018,Anthrax
ZONE:04,0,May,Deaths,2018,Anthrax
Ang Thong,0,May,Deaths,2018,Anthrax
Lop Buri,0,May,Deaths,2018,Anthrax
Nakhon Nayok,0,May,Deaths,2018,Anthrax
Nonthaburi,0,May,Deaths,2018,Anthrax
P.Nakhon S.Ayutthaya,0,May,Deaths,2018,Anthrax
Pathum Thani,0,May,Deaths,2018,Anthrax
Saraburi,0,May,Deaths,2018,Anthrax
Sing Buri,0,May,Deaths,2018,Anthrax
ZONE:05,0,May,Deaths,2018,Anthrax
Kanchanaburi,0,May,Deaths,2018,Anthrax
Nakhon Pathom,0,May,Deaths,2018,Anthrax
Phetchaburi,0,May,Deaths,2018,Anthrax
Prachuap Khiri Khan,0,May,Deaths,2018,Anthrax
Ratchaburi,0,May,Deaths,2018,Anthrax
Samut Sakhon,0,May,Deaths,2018,Anthrax
Samut Songkhram,0,May,Deaths,2018,Anthrax
Suphan Buri,0,May,Deaths,2018,Anthrax
ZONE:06,0,May,Deaths,2018,Anthrax
Chachoengsao,0,May,Deaths,2018,Anthrax
Chanthaburi,0,May,Deaths,2018,Anthrax
Chon Buri,0,May,Deaths,2018,Anthrax
Prachin Buri,0,May,Deaths,2018,Anthrax
Rayong,0,May,Deaths,2018,Anthrax
Sa Kaeo,0,May,Deaths,2018,Anthrax
Samut Prakan,0,May,Deaths,2018,Anthrax
Trat,0,May,Deaths,2018,Anthrax
ZONE:07,0,May,Deaths,2018,Anthrax
Kalasin,0,May,Deaths,2018,Anthrax
Khon Kaen,0,May,Deaths,2018,Anthrax
